"","Time","JP_CPI","CN_CPI","US_CPI","AU_CPI","JP_GDP","CN_GDP","US_GDP","AU_GDP","JP_XCH","CN_XCH","AU_XCH"
"105",2020 Q1,-0.0995355009953466,1.68068346548912,0.419427421947107,0.344234079173841,14.0658759281279,14.9459909535547,15.4982252513156,12.7076552282954,108.850374465576,6.97958973950027,1.51977395068691
"106",2020 Q2,-0.298904018598541,-1.97758213682501,-0.540035417236728,-1.88679245283016,13.9995758480621,15.0745008544913,15.4269980993278,12.6367443521453,107.592254901961,7.08984058823529,1.52499683998086
"107",2020 Q3,-0.0666222518321063,0.331235789923442,1.13148537465289,1.57342657342654,14.0500980754536,15.1512373453696,15.5006328645096,12.7653524037773,106.143141325536,6.91545293650794,1.3978164901562
"108",2020 Q4,-0.466666666666627,0.120039246007417,0.229950250160729,0.860585197934643,14.0835470973355,15.2767243376094,15.5274043645354,12.847131632375,104.512558356676,6.61818581355349,1.36975319305666
"109",2021 Q1,0.301406563965145,1.44808955759773,1.07311440024274,0.597269624573362,14.087166655364,15.2024711991995,15.5366037204074,12.9137143619585,105.906597991854,6.47918680396644,1.29360022393294
"110",2021 Q2,-0.500834724540954,-0.626235992089654,2.33978869448349,0.76335877862598,14.0541699540776,15.2968207273069,15.5825755555386,12.9641131652703,109.450064935065,6.45817410714286,1.29830655900231
"111",2021 Q3,0.50335570469804,0.0663349917081754,1.6009753139137,0.757575757575702,14.0335339282942,15.3157809299514,15.6001147398591,12.9062982338958,110.073549642079,6.46901046345811,1.36075813720763
"112",2021 Q4,0.200333889816344,0.894928737156082,1.51776142676152,1.33667502088556,14.0061440666458,15.4138768220891,15.6403346803562,12.9518970869503,113.587082788671,6.38952934640523,1.37223211814035
"113",2022 Q1,0.666444518493874,0.82128777923784,2.28346447244165,2.14344600164886,14.0035305421178,15.3006623381335,15.6378528355495,12.9549657323006,116.191144781145,6.34740487922705,1.38236575871562
"114",2022 Q2,0.99304865938432,0.456174649723071,2.97383289846632,1.77562550443904,13.8992622274079,15.306052387739,15.6740862109661,13.0058799859621,129.632936507937,6.61568701754386,1.39741771382737
"115",2022 Q3,0.983284169124794,0.454103146286043,1.31466214584218,1.82394924662965,13.8214589112319,15.3132795102216,15.6905845312716,12.964647766122,138.416196172249,6.85591963768116,1.46364141968731
"116",2022 Q4,1.16845180136319,0.0968679367129445,0.367161275449708,1.86915887850469,13.7919652124652,15.3260061828424,15.7073695051717,12.9627189461135,141.752284313726,7.12962091503268,1.52323294363057
"117",2023 Q1,0.449149823548337,0.22580645161292,1.04490655671583,1.3761467889908,13.923242878232,15.2771868742114,15.7077303463296,12.9895209580445,132.260336700337,6.84254813119756,1.46024770179035
"118",2023 Q2,0.734589587990995,-0.675893144512367,1.19233217201161,0.829562594268464,13.9016635708423,15.3002133855982,15.7328305403422,12.9796898780163,137.228927318296,7.01516842105263,1.49599895709589
"119",2023 Q3,0.760938490805353,0.291639662994156,0.866426546599321,1.1967090501122,13.8445206573899,15.2962284470765,15.7484314977026,12.9695311077422,144.455172780436,7.24580297482837,1.52733022646918
